Unnamed: 0,time,well,value,serial_number,plate_number,sample_number,row,column,replicate_number,name,substrate_concentration,enzyme_concentration,sample_type
1861,386,O1,248.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1862,406,O1,249.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1863,426,O1,251.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1864,446,O1,251.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1865,466,O1,250.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1866,486,O1,255.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1867,506,O1,253.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1868,6,O2,233.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1869,26,O2,232.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1870,46,O2,231.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1871,66,O2,234.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1872,86,O2,238.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1873,106,O2,236.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1874,126,O2,237.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1875,146,O2,238.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1876,166,O2,239.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1877,186,O2,240.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1878,206,O2,241.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1879,226,O2,244.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1880,246,O2,242.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1881,266,O2,242.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1882,286,O2,245.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1883,306,O2,246.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1884,326,O2,244.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1885,346,O2,247.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1886,366,O2,247.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1887,386,O2,249.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1888,406,O2,251.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1889,426,O2,252.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1890,446,O2,253.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1891,466,O2,251.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1892,486,O2,254.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1893,506,O2,256.0,21062324,1,15,O,2,2,dad_t1_cys,1.5625,0.05,sample
1894,6,O3,234.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1895,26,O3,236.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1896,46,O3,234.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1897,66,O3,237.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1898,86,O3,240.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1899,106,O3,240.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1900,126,O3,242.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1901,146,O3,240.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1902,166,O3,243.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1903,186,O3,243.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1904,206,O3,244.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1905,226,O3,245.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1906,246,O3,242.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1907,266,O3,245.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1908,286,O3,246.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1909,306,O3,245.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1910,326,O3,249.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1911,346,O3,248.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1912,366,O3,252.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1913,386,O3,251.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1914,406,O3,253.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1915,426,O3,254.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1916,446,O3,254.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1917,466,O3,255.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1918,486,O3,257.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
1919,506,O3,258.0,21062324,1,23,O,3,3,dad_t1_cys,1.5625,0.05,sample
2074,6,O10,236.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2075,26,O10,236.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2076,46,O10,238.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2077,66,O10,236.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2078,86,O10,237.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2079,106,O10,233.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2080,126,O10,236.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2081,146,O10,238.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2082,166,O10,235.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2083,186,O10,236.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2084,206,O10,236.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2085,226,O10,235.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2086,246,O10,236.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2087,266,O10,235.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2088,286,O10,237.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2089,306,O10,234.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2090,326,O10,236.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2091,346,O10,235.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2092,366,O10,233.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2093,386,O10,234.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2094,406,O10,234.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2095,426,O10,236.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2096,446,O10,235.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2097,466,O10,233.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2098,486,O10,235.0,21062324,1,79,O,10,1,negative_control,1.5625,0.0,negative_control
2099,6,O11,235.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2100,26,O11,234.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2101,46,O11,237.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2102,66,O11,236.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2103,86,O11,235.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2104,106,O11,234.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2105,126,O11,235.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2106,146,O11,236.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2107,166,O11,235.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2108,186,O11,236.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2109,206,O11,234.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2110,226,O11,236.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2111,246,O11,232.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2112,266,O11,235.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2113,286,O11,234.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2114,306,O11,233.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2115,326,O11,236.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2116,346,O11,234.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2117,366,O11,235.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2118,386,O11,234.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2119,406,O11,233.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2120,426,O11,235.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2121,446,O11,233.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2122,466,O11,232.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2123,486,O11,234.0,21062324,1,87,O,11,2,negative_control,1.5625,0.0,negative_control
2124,6,O12,275.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2125,26,O12,275.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2126,46,O12,274.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2127,66,O12,275.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2128,86,O12,275.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2129,106,O12,274.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2130,126,O12,274.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2131,146,O12,271.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2132,166,O12,274.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2133,186,O12,274.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2134,206,O12,273.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2135,226,O12,272.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2136,246,O12,273.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2137,266,O12,272.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2138,286,O12,272.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2139,306,O12,271.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2140,326,O12,275.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2141,346,O12,275.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2142,366,O12,272.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2143,386,O12,273.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2144,406,O12,275.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2145,426,O12,273.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2146,446,O12,273.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2147,466,O12,274.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2148,486,O12,274.0,21062324,1,95,O,12,3,negative_control,1.5625,0.0,negative_control
2149,6,P1,234.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2150,26,P1,231.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2151,46,P1,228.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2152,66,P1,230.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2153,86,P1,230.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2154,106,P1,229.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2155,126,P1,230.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2156,146,P1,228.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2157,166,P1,228.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2158,186,P1,229.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2159,206,P1,227.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2160,226,P1,227.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2161,246,P1,228.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2162,266,P1,228.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2163,286,P1,228.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2164,306,P1,227.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2165,326,P1,227.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2166,346,P1,230.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2167,366,P1,227.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2168,386,P1,227.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2169,406,P1,227.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2170,426,P1,228.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2171,446,P1,225.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2172,466,P1,227.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2173,486,P1,228.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2174,506,P1,227.0,21062324,1,8,P,1,1,dad_t1_cys,0.0,0.05,sample
2175,6,P2,227.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2176,26,P2,228.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2177,46,P2,227.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2178,66,P2,227.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2179,86,P2,228.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2180,106,P2,227.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2181,126,P2,228.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2182,146,P2,227.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2183,166,P2,226.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2184,186,P2,224.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2185,206,P2,226.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2186,226,P2,227.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2187,246,P2,225.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2188,266,P2,223.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2189,286,P2,225.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2190,306,P2,224.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2191,326,P2,226.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2192,346,P2,226.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2193,366,P2,225.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2194,386,P2,224.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2195,406,P2,224.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2196,426,P2,225.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2197,446,P2,225.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2198,466,P2,222.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2199,486,P2,226.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2200,506,P2,224.0,21062324,1,16,P,2,2,dad_t1_cys,0.0,0.05,sample
2201,6,P3,234.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2202,26,P3,234.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2203,46,P3,235.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2204,66,P3,232.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2205,86,P3,231.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2206,106,P3,232.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2207,126,P3,230.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2208,146,P3,230.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2209,166,P3,231.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2210,186,P3,232.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2211,206,P3,232.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2212,226,P3,231.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2213,246,P3,229.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2214,266,P3,229.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2215,286,P3,230.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2216,306,P3,229.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2217,326,P3,232.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2218,346,P3,231.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2219,366,P3,230.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2220,386,P3,228.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2221,406,P3,232.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2222,426,P3,230.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2223,446,P3,229.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2224,466,P3,232.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2225,486,P3,231.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2226,506,P3,230.0,21062324,1,24,P,3,3,dad_t1_cys,0.0,0.2,sample
2381,6,P10,237.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2382,26,P10,235.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2383,46,P10,238.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2384,66,P10,236.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2385,86,P10,238.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2386,106,P10,237.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2387,126,P10,236.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2388,146,P10,236.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2389,166,P10,236.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2390,186,P10,236.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2391,206,P10,234.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2392,226,P10,234.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2393,246,P10,234.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2394,266,P10,236.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2395,286,P10,236.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2396,306,P10,234.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2397,326,P10,235.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2398,346,P10,236.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2399,366,P10,236.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2400,386,P10,235.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2401,406,P10,235.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2402,426,P10,236.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2403,446,P10,236.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2404,466,P10,232.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2405,486,P10,236.0,21062324,1,80,P,10,1,negative_control,0.0,0.0,negative_control
2406,6,P11,238.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2407,26,P11,237.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2408,46,P11,236.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2409,66,P11,235.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2410,86,P11,236.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2411,106,P11,236.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2412,126,P11,236.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2413,146,P11,235.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2414,166,P11,236.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2415,186,P11,237.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2416,206,P11,236.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2417,226,P11,234.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2418,246,P11,235.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2419,266,P11,235.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2420,286,P11,236.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2421,306,P11,235.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2422,326,P11,233.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2423,346,P11,235.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2424,366,P11,236.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2425,386,P11,235.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2426,406,P11,235.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2427,426,P11,235.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2428,446,P11,236.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2429,466,P11,237.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2430,486,P11,237.0,21062324,1,88,P,11,2,negative_control,0.0,0.0,negative_control
2431,6,P12,277.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2432,26,P12,276.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2433,46,P12,278.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2434,66,P12,276.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2435,86,P12,276.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2436,106,P12,276.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2437,126,P12,278.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2438,146,P12,275.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2439,166,P12,276.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2440,186,P12,274.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2441,206,P12,277.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2442,226,P12,276.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2443,246,P12,274.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2444,266,P12,275.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2445,286,P12,276.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2446,306,P12,277.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2447,326,P12,275.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2448,346,P12,275.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2449,366,P12,275.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2450,386,P12,277.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2451,406,P12,274.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2452,426,P12,274.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2453,446,P12,275.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2454,466,P12,274.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2455,486,P12,277.0,21062324,1,96,P,12,3,negative_control,0.0,0.0,negative_control
2582,6,A7,329.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2583,26,A7,334.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2584,46,A7,334.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2585,66,A7,331.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2586,86,A7,334.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2587,106,A7,333.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2588,126,A7,334.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2589,146,A7,332.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2590,166,A7,333.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2591,186,A7,334.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2592,206,A7,333.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2593,226,A7,335.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2594,246,A7,333.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2595,266,A7,334.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2596,286,A7,334.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2597,306,A7,335.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2598,326,A7,334.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2599,346,A7,335.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2600,366,A7,337.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2601,386,A7,336.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
